Date,Nitrogen_Dioxide_AQI_Value,Site Name,Site ID,Source
4/17/2014,43,Smoky Row Near Road,39-049-0038,AQS
4/18/2014,42,FRANKLIN_PK,39-049-0037,AQS
4/19/2014,41,FRANKLIN_PK,39-049-0037,AQS
4/20/2014,42,FRANKLIN_PK,39-049-0037,AQS
4/21/2014,42,Smoky Row Near Road,39-049-0038,AQS
4/22/2014,21,Smoky Row Near Road,39-049-0038,AQS
4/23/2014,15,Smoky Row Near Road,39-049-0038,AQS
4/24/2014,35,Smoky Row Near Road,39-049-0038,AQS
4/25/2014,34,Smoky Row Near Road,39-049-0038,AQS
4/26/2014,27,FRANKLIN_PK,39-049-0037,AQS
4/27/2014,12,Smoky Row Near Road,39-049-0038,AQS
4/28/2014,32,Smoky Row Near Road,39-049-0038,AQS
4/29/2014,22,Smoky Row Near Road,39-049-0038,AQS
4/30/2014,33,Smoky Row Near Road,39-049-0038,AQS
5/1/2014,22,Smoky Row Near Road,39-049-0038,AQS
5/2/2014,15,Smoky Row Near Road,39-049-0038,AQS
5/3/2014,18,Smoky Row Near Road,39-049-0038,AQS
5/4/2014,8,Smoky Row Near Road,39-049-0038,AQS
5/5/2014,25,Smoky Row Near Road,39-049-0038,AQS
5/6/2014,21,FRANKLIN_PK,39-049-0037,AQS
5/7/2014,33,Smoky Row Near Road,39-049-0038,AQS
5/8/2014,25,Smoky Row Near Road,39-049-0038,AQS
5/9/2014,25,Smoky Row Near Road,39-049-0038,AQS
5/10/2014,17,Smoky Row Near Road,39-049-0038,AQS
5/11/2014,16,Smoky Row Near Road,39-049-0038,AQS
5/12/2014,23,Smoky Row Near Road,39-049-0038,AQS
5/13/2014,19,Smoky Row Near Road,39-049-0038,AQS
5/14/2014,16,FRANKLIN_PK,39-049-0037,AQS
5/15/2014,14,Smoky Row Near Road,39-049-0038,AQS
5/16/2014,18,Smoky Row Near Road,39-049-0038,AQS
5/17/2014,20,Smoky Row Near Road,39-049-0038,AQS
5/18/2014,28,FRANKLIN_PK,39-049-0037,AQS
5/19/2014,40,Smoky Row Near Road,39-049-0038,AQS
5/20/2014,37,Smoky Row Near Road,39-049-0038,AQS
5/21/2014,30,Smoky Row Near Road,39-049-0038,AQS
5/22/2014,23,Smoky Row Near Road,39-049-0038,AQS
5/23/2014,31,FRANKLIN_PK,39-049-0037,AQS
5/24/2014,32,FRANKLIN_PK,39-049-0037,AQS
5/25/2014,42,FRANKLIN_PK,39-049-0037,AQS
5/26/2014,44,FRANKLIN_PK,39-049-0037,AQS
5/27/2014,23,Smoky Row Near Road,39-049-0038,AQS
5/28/2014,18,Smoky Row Near Road,39-049-0038,AQS
5/29/2014,13,FRANKLIN_PK,39-049-0037,AQS
5/30/2014,32,FRANKLIN_PK,39-049-0037,AQS
5/31/2014,25,FRANKLIN_PK,39-049-0037,AQS
6/1/2014,21,Smoky Row Near Road,39-049-0038,AQS
6/2/2014,14,Smoky Row Near Road,39-049-0038,AQS
6/3/2014,18,FRANKLIN_PK,39-049-0037,AQS
6/4/2014,27,FRANKLIN_PK,39-049-0037,AQS
6/5/2014,20,Smoky Row Near Road,39-049-0038,AQS
6/6/2014,40,FRANKLIN_PK,39-049-0037,AQS
6/7/2014,36,FRANKLIN_PK,39-049-0037,AQS
6/8/2014,22,FRANKLIN_PK,39-049-0037,AQS
6/9/2014,17,FRANKLIN_PK,39-049-0037,AQS
6/10/2014,25,Smoky Row Near Road,39-049-0038,AQS
6/11/2014,15,Smoky Row Near Road,39-049-0038,AQS
6/12/2014,26,FRANKLIN_PK,39-049-0037,AQS
6/13/2014,25,Smoky Row Near Road,39-049-0038,AQS
6/14/2014,27,FRANKLIN_PK,39-049-0037,AQS
6/15/2014,25,FRANKLIN_PK,39-049-0037,AQS
6/16/2014,25,Smoky Row Near Road,39-049-0038,AQS
6/17/2014,20,Smoky Row Near Road,39-049-0038,AQS
6/18/2014,18,Smoky Row Near Road,39-049-0038,AQS
6/19/2014,21,Smoky Row Near Road,39-049-0038,AQS
6/20/2014,22,Smoky Row Near Road,39-049-0038,AQS
