OBJECTID,Shape,Block group id,EnviroAtlas Community Code,NO2_Hospital_Admissions_VValue of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),School days not lost to illness due to ozone removed (days/yr),Value of school days not lost to illness due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Number of day care centers,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Number of schools (K-12),K-12 schools with < 25 percent green space in viewshed,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent reduction in annual runoff,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in median load of soluble phosphorus (kg/yr),Reduction in median load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in median load of nitrites and nitrates (kg/yr),Reduction in median load of copper (kg/yr),Reduction in mean load of total suspended solids [TSS] (kg/yr),Reduction in mean biochemical oxygen demand [BOD5] (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of total phosphorus (kg/yr),Reduction in mean load of soluble phosphorus (kg/yr),Reduction in mean load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Reduction in mean load of copper (kg/yr),Total carbon stored (mt),Total carbon sequestered (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent agriculture,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Agricultural land per capita (m2/person),Total land area in 50m buffer (m2),Percent land area in 50m buffer,Percent impervious area in 50m buffer,Percent tree cover in 50m buffer,Percent vegetated cover in 50m buffer,Total land area in 15m buffer (m2),Percent land area in 15m buffer,Percent impervious area in 15m buffer,Percent tree cover in 15m buffer,Percent vegetated cover in 15m buffer,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Residential population with minimal views of trees,Percent of residential population with minimal views of trees,Residential population with views of water,Percent of residential population with views of water,Number of historic places,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,Land area in 1% Annual Chance Flood Hazard area - Area (m2),Land area in 1% Annual Chance Flood Hazard area - Percent,Land area in 0.2% Annual Chance Flood Hazard area - Area (m2),Land area in 0.2% Annual Chance Flood Hazard area - Percent,Impervious surface in 1% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 1% Annual Chance Flood Hazard area - Percent,Impervious surface in 0.2% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 0.2% Annual Chance Flood Hazard area - Percent,Population in 1% Annual Chance Flood Hazard area - Total,Population in 1% Annual Chance Flood Hazard area - Percent,Population in 0.2% Annual Chance Flood Hazard area - Total,Population in 0.2% Annual Chance Flood Hazard area - Percent,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ALAND10,AWATER10,ORIG_FID,x,y
1565,,390351167002,CleOH,19.99748091,0.191372529,16.06848514,0.279061296,1650.759084,0.114206163,11.21392447,0.154463754,5149.99503,0.021926797,1.723080799,7.89234691,413,4,0.9685230255126953,73,17.675500869750977,38,9.200969696044922,409,99.0314769975787,380,62.39737274220033,0,-99999,0,-99999,166050.17,5355.064,13034.938345,420.372524,0.280345886946,0.5198559165,1.23168128634,18.5045938951,101.747380683,8.02066647704,11.0290935914,31.4175448722,222.964866774,1.85950450189,0.906809,138.300147,7.537358,1.590452,6.182017,0.03582,0.014245,0.203301,0.073714,0.001535,10.842732,1.950032,7.302248,0.043565,0.017841,0.239259,0.091001,0.001867,166.05017,5.3550640000000005,22.030000686645508,48.900001525878906,51.099998474121094,-888888,0,52.28,116.04,121.28,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,389,7,396,95.87999725341797,0,100,0,413,0,100,0,0,0,0,0,0.000559198425868,0.116330747757,0.169677408073,0.274281509076,0.0948251111008,0.0930815016173,29.736000061035156,390351167002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116700,98108,0,1565,,
1566,,390351167003,CleOH,28.5817356,0.273524658,22.96628993,0.399369032,2361.990663,0.163328258,16.03723224,0.220757699,7360.309611,0.031337619,2.462613819,11.27973134,469,3,0.6396589875221252,63,13.43280029296875,70,14.925399780273438,465,99.14712153518124,146,42.69005847953216,0,-99999,0,-99999,307769.18,9925.456,24159.88063,779.148296,0.340691715479,0.638177812099,2.28288558849,34.3156128351,188.866172824,14.8660729748,20.4423383181,58.231509326,413.258921782,3.44653773357,1.225336,240.765407,13.121715,2.768802,10.762214,0.062358,0.024799,0.353925,0.128328,0.002672,18.876008,3.394792,12.712413,0.075841,0.031059,0.416524,0.158424,0.00325,307.76918,9.925456,27.729999542236328,45.939998626708984,53.349998474121094,-888888,0,85.33,141.39,164.19,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,367,101,468,99.79000091552734,18.670000076293945,81.33000183105469,124,345,26.440000534057617,73.55999755859375,0,0,0,0,0,0.000703766980294,0.146302261959,0.21327075199,0.344620432168,0.117810862185,0.116960824176,33.768001556396484,390351167003,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116700,144464,0,1566,,
1567,,390351168001,CleOH,30.29769047,0.357188125,29.94659117,0.443905957,2658.273478,0.220931532,21.69330846,0.247425821,8066.225575,0.042143982,3.311815318,12.30986605,698,10,1.4326599836349487,128,18.33810043334961,82,11.747900009155273,696,99.7134670487106,470,67.23891273247496,0,-99999,0,-99999,368935.44,11898.048,28961.43204,933.996768,0.295095235109,0.553462922573,2.7365878476,41.1142767926,226.066347005,17.9282691383,24.5049422538,69.4316806502,492.744595067,4.13150502396,0.847448,314.961849,17.165421,3.622061,14.078795,0.081575,0.032441,0.462994,0.167875,0.003496,24.693009,4.440962,16.629986,0.099213,0.04063,0.544884,0.207245,0.004252,368.93544,11.898048000000001,21,50.029998779296875,49.779998779296875,-888888,0,68.73,163.77,162.95,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,316,66,382,54.72999954223633,26.260000228881836,73.73999786376953,5,693,0.7200000286102295,99.27999877929688,0,0,0,0,0,0.000533001393182,0.110899113851,0.161777966531,0.261044414768,0.0908583921885,0.0887472324812,50.25600051879883,390351168001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116800,228646,0,1567,,
1568,,390351168002,CleOH,24.51157849,0.288974473,24.22757194,0.359137192,2150.642434,0.178742408,17.55075043,0.200173129,6525.760349,0.034096107,2.679386439,9.95918705,697,16,2.2955501079559326,145,20.80340003967285,77,11.047300338745117,694,99.56958393113344,446,55.95984943538268,0,-99999,0,-99999,164073.84,5291.328,12879.79644,415.369248,0.240266442299,0.446762800217,1.21702181091,18.2844686532,100.537876806,7.97310218307,10.898108247,30.8778209595,219.134539777,1.83737267212,0.62899,156.684128,8.539285,1.801867,7.003781,0.040581,0.016138,0.230326,0.083513,0.001739,12.284036,2.209246,8.272922,0.049356,0.020212,0.271064,0.103098,0.002115,164.07384,5.291328,17.010000228881836,55.41999816894531,44.58000183105469,-888888,0,30.61,99.71,80.22,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,575,0,575,82.5,0,100,572,125,82.06999969482422,17.93000030517578,0,0,0,0,0,0.000431831404179,0.0899051417982,0.131223101618,0.211741384823,0.0742957184757,0.0719833823579,50.183998107910156,390351168002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116800,125515,0,1568,,
1569,,390351168003,CleOH,29.75523607,0.350793322,29.41046651,0.435974163,2610.730809,0.216983722,21.30567225,0.24300041,7921.954594,0.041389789,3.252548598,12.08988051,748,9,1.2032099962234497,122,16.310199737548828,84,11.229900360107422,739,98.79679144385027,385,56.53450807635829,1,0,1,0,292735.23,9440.616,22979.715555,741.088356,0.25737118721,0.489763379097,2.17137088844,32.6212168611,179.362659421,14.2253506188,19.4432554027,55.0912078396,390.972746799,3.27818079816,0.741559,258.61017,14.094254,2.974017,11.559875,0.06698,0.026637,0.380157,0.137839,0.002871,20.275037,3.646403,13.654617,0.081462,0.033361,0.447396,0.170165,0.003491,292.73523,9.440616,19.25,52.220001220703125,47.779998779296875,-888888,0,50.89,138.1,126.34,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,585,61,646,86.36000061035156,16.56999969482422,83.43000030517578,683,65,91.30999755859375,8.6899995803833,0,0,0,0,0,0.000488478265574,0.101659216315,0.148335121698,0.23936109224,0.083606191756,0.0813701585207,53.85599899291992,390351168003,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116800,197927,0,1569,,
1570,,390351168004,CleOH,35.59856481,0.419682886,35.18614736,0.521583462,3123.434197,0.25959106,25.4892947,0.290719952,9477.639409,0.049518297,3.891312296,14.46390325,665,4,0.6015040278434753,116,17.443599700927734,81,12.180500030517578,660,99.24812030075188,519,81.73228346456692,1,1,0,-99999,536585.13,17304.696,42121.932705,1358.418636,0.345355778933,0.633814454079,3.98013361922,59.7968771681,328.796302006,26.0751383122,35.6407374881,100.982457494,716.654986035,6.00892167896,1.162013,407.492502,22.208341,4.686164,18.214915,0.105541,0.041972,0.599014,0.217194,0.004523,31.947412,5.745644,21.515604,0.12836,0.052567,0.704962,0.26813,0.005501,536.58513,17.304696,25.899999618530273,44.68000030517578,55.099998474121094,-888888,0,104.93,181.02,223.25,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,524,23,547,82.26000213623047,12.229999542236328,87.7699966430664,108,557,16.239999771118164,83.76000213623047,0,0,0,0,0,0.000657338241642,0.136665576608,0.199236073708,0.321481433098,0.11081411012,0.109301047502,47.880001068115234,390351168004,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116800,269630,0,1570,,
1571,,390351169001,CleOH,19.66763138,0.22093673,18.59706301,0.294761771,1716.677723,0.139981376,13.7447975,0.163115714,5334.582947,0.024045867,1.889606881,7.944754517,585,7,1.1965800523757935,103,17.606800079345703,48,8.205129623413086,582,99.48717948717949,257,47.32965009208103,2,0,0,-99999,462776.51,14924.392,36327.956035,1171.564772,0.229136005044,0.420495837927,3.43265631939,51.5726884564,283.557439909,22.3569134715,30.7358932814,87.5668028639,621.44641199,5.18237952475,0.538063,484.064781,26.381531,5.566745,21.637696,0.125373,0.049859,0.711575,0.258007,0.005373,37.950679,6.825313,25.55862,0.15248,0.062444,0.837432,0.318515,0.006535,462.77651000000003,14.924392,16.18000030517578,60.18000030517578,39,-888888,0,102.87,382.7,248.01,-888888,38488,10.350000381469727,61.81999969482422,12.489999771118164,37.34000015258789,11535,3.0999999046325684,63.029998779296875,13.270000457763672,36.75,529,0,529,90.43000030517578,1.690000057220459,98.30999755859375,550,35,94.0199966430664,5.980000019073486,11,1.8799999952316284,0,0,1,0.00041056847974,0.0854882532432,0.124788042117,0.201309748289,0.0706348658833,0.0684506544536,42.119998931884766,390351169001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116900,372276,0,1571,,
1572,,390351169002,CleOH,24.4663523,0.274848275,23.13495689,0.366716172,2135.736015,0.174152021,17.10001951,0.202931838,6636.740766,0.029915662,2.350874582,9.884169484,414,8,1.9323699474334717,72,17.391300201416016,45,10.869600296020508,413,99.7584541062802,244,70.11494252873564,0,-99999,0,-99999,261929.09,8447.128,20561.433565,663.099548,0.366587132215,0.677230298519,1.94286556597,29.1896727479,160.493162846,12.6538963717,17.3966199161,49.5623535178,351.735426624,2.93319977056,1.225336,199.798541,10.88902,2.297683,8.930995,0.051748,0.020579,0.293704,0.106493,0.002218,15.664206,2.817159,10.549363,0.062937,0.025774,0.345651,0.131467,0.002697,261.92909,8.447128000000001,28.440000534057617,45.650001525878906,54.11000061035156,-888888,0,82.27,132.08,156.56,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,344,0,344,83.08999633789062,0,100,414,0,100,0,0,0,0,0,0,0.000721753377422,0.149998410776,0.218597509134,0.35263157791,0.120734196058,0.119922478599,29.808000564575195,390351169002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116900,119839,0,1572,,
1573,,390351169003,CleOH,29.6478778,0.333056444,28.03454696,0.444384397,2588.069845,0.211036353,20.72169899,0.245909599,8042.29776,0.03625157,2.848771662,11.97758303,594,4,0.6734009981155396,84,14.141400337219238,69,11.61620044708252,585,98.48484848484848,474,69.50146627565982,1,0,1,0,397657.59,12824.328,31216.120815,1006.709748,0.331648766994,0.624469876289,2.94963510414,44.3153854351,243.659961145,19.2109930794,26.4115623828,75.2449682263,534.000488715,4.45314856685,1.030859,315.968734,17.220296,3.63364,14.123802,0.081836,0.032545,0.464474,0.168411,0.003507,24.771949,4.455159,16.683149,0.09953,0.04076,0.546626,0.207907,0.004266,397.65759,12.824328,24.020000457763672,47.36000061035156,52.63999938964844,-888888,0,87.06,171.67,190.82,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,282,18,300,50.5099983215332,15.960000038146973,84.04000091552734,299,295,50.34000015258789,49.65999984741211,1,0.17000000178813934,0,0,0,0.000609580070065,0.126772691253,0.184858324209,0.298208801989,0.102987780682,0.10140951469,42.768001556396484,390351169003,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,116900,215527,0,1573,,
1574,,390351171011,CleOH,30.89653631,0.369973701,31.07846491,0.556846419,2973.309813,0.23464119,23.03946234,0.305801537,8995.769854,0.101752847,8.006987934,29.53815064,603,5,0.8291869759559631,81,13.43280029296875,48,7.96019983291626,248,41.127694859038144,40,8.908685968819599,0,-99999,0,-99999,1114257.93,35934.456,87469.247505,2820.854796,0.324953645468,0.619407355785,8.26503601013,124.187675274,682.891404303,53.466694673,173.208404864,238.194022814,1690.42166659,12.4779614983,1.326616,732.728169,39.933685,8.426374,32.752949,0.189777,0.075471,1.07711,0.390544,0.008133,57.445888,10.331467,38.688047,0.230809,0.094522,1.26762,0.482135,0.009892,1114.25793,35.934456,27.15999984741211,40.279998779296875,56.150001525878906,-888888,1.7999999523162842,240.29,356.36,496.7,-888888,107958,20.239999771118164,24.989999771118164,32.119998931884766,67.0999984741211,31647,5.929999828338623,19.09000015258789,36.38999938964844,67.37000274658203,342,222,564,93.52999877929688,62.209999084472656,37.790000915527344,2,601,0.33000001311302185,99.66999816894531,5,0.8299999833106995,67,11.109999656677246,0,0.000689425354903,0.143311669013,0.208897800665,0.311738947796,0.11544917603,0.173136783851,43.41600036621094,390351171011,23507,4.409999847412109,0,0,6485,27.59000015258789,-99999,-99999,0.3799999952316284,0.05999999865889549,-99999,-99999,"Cleveland, OH",39,035,117101,507399,712976,1574,,
1575,,390351171012,CleOH,41.04097858,0.491447729,41.28250741,0.739036159,3946.805158,0.311551358,30.59128615,0.406203289,11949.2902,0.135162956,10.63605021,39.23661531,927,13,1.4023699760437012,143,15.42609977722168,47,5.070119857788086,872,94.06688241639698,608,69.64490263459335,0,-99999,1,0,380693.45,12277.24,29884.435825,963.76334,0.316459268332,0.578463196754,2.82380316841,42.4293541988,233.282118618,18.2672430746,59.1784076938,81.3805330644,577.543528194,4.26317649082,0.880396,340.753968,18.571091,3.918671,15.231702,0.088255,0.035098,0.500908,0.181622,0.003782,26.715111,4.804631,17.99181,0.107337,0.043957,0.589504,0.224216,0.0046,380.69345,12.277239999999999,23.469999313354492,53.06999969482422,46.93000030517578,-888888,0,53.4,120.75,106.79,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,866,26,892,96.22000122070312,12.399999618530273,87.5999984741211,238,689,25.670000076293945,74.33000183105469,0,0,0,0,0,0.00059570451936,0.123899434307,0.180675711721,0.269648581594,0.100592543898,0.149752194398,66.74400329589844,390351171012,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117101,211090,0,1575,,
1576,,390351171013,CleOH,38.91834136,0.466029697,39.14734519,0.700812044,3742.668487,0.295437675,29.0090806,0.385192423,11331.21312,0.128172489,10.08596747,37.20724147,886,13,1.467270016670227,195,22.009000778198242,33,3.7246100902557373,836,94.35665914221218,696,63.272727272727266,1,0,1,0,405724.4,13084.48,31849.3654,1027.13168,0.312943190336,0.592664957047,3.00947086487,45.2192122933,248.620990936,19.468331373,63.0696543678,86.731379143,615.517554742,4.54348432796,1.009023,311.228886,16.961974,3.579132,13.911931,0.080608,0.032057,0.457506,0.165885,0.003455,24.400345,4.388327,16.432885,0.098037,0.040149,0.538426,0.204789,0.004202,405.7244,13.08448,23.290000915527344,46.4900016784668,53.5099983215332,-888888,0,59.55,118.88,136.84,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,798,72,870,98.19000244140625,30.8700008392334,69.12999725341797,248,638,27.989999771118164,72.01000213623047,1,0.10999999940395355,0,0,0,0.0005910324427,0.122931397313,0.179268805286,0.267547995958,0.099845568484,0.148585770384,63.79199981689453,390351171013,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117101,226680,0,1576,,
1577,,390351171021,CleOH,20.7682809,0.24015088,20.12322723,0.353601538,1936.845597,0.153223941,15.0450874,0.194442256,5938.33809,0.028628901,2.249756386,8.603293372,726,9,1.2396700382232666,108,14.87600040435791,57,7.851240158081055,707,97.38292011019284,519,52.53036437246964,1,0,1,0,829281.91,26744.072,65098.629935,2099.409652,0.193486496806,0.358525425196,6.15121926832,92.4643838571,508.869790229,39.8491986041,55.0762361397,157.897562628,1120.57161559,9.28667184313,0.555016,809.409909,44.11284,9.308214,36.180623,0.209637,0.083369,1.189833,0.431415,0.008984,63.457737,11.41268,42.736843,0.254964,0.104414,1.400279,0.532592,0.010927,829.28191,26.744072,14.6899995803833,54.970001220703125,35.91999816894531,-888888,0,148.54,555.9,363.27,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,558,82,640,88.1500015258789,36.279998779296875,63.720001220703125,193,533,26.579999923706055,73.41999816894531,0,0,0,0,0,0.000372840837969,0.0776632060648,0.11340704115,0.183228293316,0.0641634167088,0.0621846667272,52.27199935913086,390351171021,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117102,734818,0,1577,,
1578,,390351171022,CleOH,16.8229212,0.194525806,16.30014841,0.286066105,1567.227382,0.124045336,12.18003478,0.157510573,4810.43059,0.056179984,4.42083291,15.91119302,487,10,2.0533900260925293,104,21.355199813842773,17,3.490760087966919,484,99.38398357289527,228,45.6,0,-99999,0,-99999,363729.31,11730.152,28552.750835,920.816932,0.230644643307,0.440982222557,2.69797123998,40.5383307363,222.892875943,17.4781595228,56.542748062,77.6514155419,551.07862793,4.07320442582,1.133852,176.818986,9.636635,2.033418,7.903809,0.045796,0.018212,0.259924,0.094245,0.001963,13.862609,2.493148,9.336042,0.055698,0.02281,0.305897,0.116347,0.002387,363.72931,11.730152,17.739999771118164,28.549999237060547,39.79999923706055,-888888,0,97.12,156.34,217.91,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,369,105,474,97.33000183105469,20.649999618530273,79.3499984741211,15,472,3.0799999237060547,96.91999816894531,8,1.6399999856948853,0,0,0,0.000450251797618,0.0937314085203,0.136789029156,0.204081897629,0.0769248683558,0.113366929741,35.06399917602539,390351171022,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117102,266823,0,1578,,
1579,,390351172011,CleOH,129.722185,0.704942213,58.97172869,1.519862582,9357.666179,0.428492241,42.07373331,0.83386333,34492.72111,0.210098952,16.53281595,111.0326519,2157,16,0.7417709827423096,213,9.87483024597168,519,24.061199188232422,1630,75.56791840519239,1456,84.16184971098266,0,-99999,0,-99999,702727.58,22662.736,55164.11503,1779.024776,0.305385559797,0.575132191181,5.21249936629,78.3216480322,430.604370905,33.6356014382,109.235172561,150.469484888,1067.85583622,7.86945953083,1.073712,533.518633,29.076765,6.135464,23.848283,0.138181,0.054952,0.784272,0.284365,0.005922,41.827861,7.522613,28.169784,0.168058,0.068824,0.922987,0.351055,0.007203,702.72758,22.662736000000002,23.940000534057617,44.63999938964844,52.029998779296875,-888888,0,42.37,79,92.08,-888888,45356,11.880000114440918,12.899999618530273,38.45000076293945,69,12631,3.309999942779541,1.059999942779541,28.149999618530273,61.18000030517578,1393,332,1725,80.41999816894531,32.34000015258789,67.66000366210938,1698,447,79.16000366210938,20.84000015258789,0,0,135,6.289999961853027,1,0.000607562626386,0.126355679894,0.184244071478,0.275444239072,0.102257352675,0.152710717587,154.44000244140625,390351172011,10218,2.680000066757202,0,0,2045,20.010000228881836,-99999,-99999,0.009999999776482582,0,-99999,-99999,"Cleveland, OH",39,035,117201,376796,317437,1579,,
1580,,390351172012,CleOH,13.81103716,0.075052754,6.278517483,0.161814646,996.2673663,0.045620288,4.479464583,0.088778506,3672.31911,0.009233727,0.725618578,5.164937129,535,2,0.37383198738098145,42,7.850470066070557,64,11.962599754333496,499,93.27102803738318,311,60.27131782945736,2,2,0,-99999,236106.07,7614.344,18534.326495,597.726004,0.149634420872,0.263052612543,1.75132266796,26.3122775425,144.660154248,11.3010644433,15.6795095017,45.1264391736,320.254511906,2.64402197342,0.389985,205.507028,11.200133,2.363331,9.186164,0.053226,0.021167,0.302095,0.109535,0.002281,16.111751,2.897649,10.850771,0.064735,0.02651,0.355527,0.135224,0.002774,236.10607000000002,7.614344,10.270000457763672,51.65999984741211,46.5099983215332,-888888,0,57.39,288.55,259.78,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,368,0,368,68.79000091552734,0.8500000238418579,99.1500015258789,473,62,88.41000366210938,11.59000015258789,28,5.230000019073486,0,0,0,0.000260800760332,0.0543524898999,0.079399694816,0.128483348836,0.0453342345882,0.0435497091778,38.52000045776367,390351172012,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117201,298951,0,1580,,
1581,,390351172013,CleOH,51.05535756,0.277445567,23.20958485,0.59895008,3686.956325,0.168743555,16.56896125,0.328164298,13574.50221,0.082683972,6.506454181,43.69727762,660,6,0.9090909957885742,128,19.39389991760254,34,5.151519775390625,589,89.24242424242425,637,73.30264672036823,0,-99999,0,-99999,355562.53,11466.776,27911.658605,900.141916,0.391979247332,0.728975474834,2.63739394198,39.645391962,218.175156335,17.0187706955,55.2685488557,76.1337853489,540.308269674,3.98174914466,1.465547,249.99566,13.624763,2.87495,11.174806,0.064749,0.02575,0.367494,0.133248,0.002775,19.59966,3.524939,13.199771,0.078749,0.032249,0.432492,0.164497,0.003375,355.56253000000004,11.466776,30.790000915527344,41.81999969482422,58.18000030517578,-888888,0,70.06,95.17,132.38,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,414,51,465,70.44999694824219,59.9900016784668,40.0099983215332,597,63,90.44999694824219,9.550000190734863,0,0,0,0,0,0.000781428888066,0.162366409562,0.236584779236,0.353569054618,0.129506415293,0.196045008047,47.52000045776367,390351172013,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117201,150357,0,1581,,
1582,,390351172021,CleOH,34.5703073,0.476442637,39.87824969,0.627153084,3504.583949,0.290909132,28.56442208,0.344840265,9731.031875,0.058027368,4.559992456,14.96305051,763,17,2.2280499935150146,142,18.610700607299805,31,4.062910079956055,669,87.68020969855831,445,50.3393665158371,0,-99999,0,-99999,393182.01,12679.992,30864.787785,995.379372,0.339210242033,0.613462865353,2.91643737395,43.8171086905,240.901783288,18.8636694048,26.1112127451,74.9853570846,532.15807347,4.40302900312,1.117863,293.798737,16.012031,3.378685,13.132804,0.076094,0.030261,0.431884,0.156595,0.003261,23.033821,4.142562,15.512573,0.092547,0.0379,0.508272,0.19332,0.003966,393.18201,12.679992,25.31999969482422,45.27000045776367,54.72999954223633,-888888,0,67.01,119.81,144.84,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,275,149,424,55.56999969482422,16.489999771118164,83.51000213623047,638,125,83.62000274658203,16.3799991607666,0,0,0,0,0,0.000642678835497,0.133626297414,0.194813142437,0.316689915141,0.108010989578,0.106867644036,54.93600082397461,390351172021,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117202,202093,0,1582,,
1583,,390351172022,CleOH,11.75089227,0.161948402,13.55508005,0.213175037,1191.238837,0.09888289,9.709329469,0.117213612,3307.64562,0.019724131,1.549991388,5.086093867,1074,22,2.048419952392578,256,23.83609962463379,41,3.817500114440918,916,85.28864059590316,698,63.28195829555757,2,0,0,-99999,666438.47,21492.424,52315.419895,1687.155284,0.0757740139961,0.145928874612,4.94332398715,74.26987738,408.326009687,31.9736779836,44.2582728135,127.099219641,902.001117196,7.46307775425,0.164636,882.496015,48.096033,10.148704,39.447572,0.228566,0.090897,1.297269,0.47037,0.009796,69.187688,12.443194,46.59579,0.277986,0.113842,1.526718,0.580682,0.011914,666.4384699999999,21.492424,6.110000133514404,73.30999755859375,25.440000534057617,-888888,0,80.69,967.52,335.73,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,763,106,869,80.91000366210938,6.880000114440918,93.12000274658203,476,598,44.31999969482422,55.68000030517578,0,0,0,0,0,0.000155198049566,0.0323654179119,0.0473074883556,0.0769062735034,0.0272976156418,0.0259466586716,77.3280029296875,390351172022,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,117202,1421160,0,1583,,
